,user_id,cluster
12177,12177,27
12178,12178,15
12179,12179,15
12180,12180,20
12181,12181,1
12182,12182,19
12183,12183,27
12184,12184,1
12185,12185,7
12186,12186,27
12187,12187,16
12188,12188,16
12189,12189,25
12190,12190,23
12191,12191,2
12192,12192,29
12193,12193,4
12194,12194,16
12195,12195,29
12196,12196,8
12197,12197,27
12198,12198,17
12199,12199,1
12200,12200,2
12201,12201,29
12202,12202,31
12203,12203,13
12204,12204,15
12205,12205,8
12206,12206,7
12207,12207,2
12208,12208,16
12209,12209,31
12210,12210,1
12211,12211,15
12212,12212,29
12213,12213,11
12214,12214,13
12215,12215,19
12216,12216,27
12217,12217,27
12218,12218,6
12219,12219,8
12220,12220,2
12221,12221,6
12222,12222,29
12223,12223,15
12224,12224,15
12225,12225,23
12226,12226,20
12227,12227,6
12228,12228,27
12229,12229,19
12230,12230,6
12231,12231,11
12232,12232,20
12233,12233,7
12234,12234,12
12235,12235,31
12236,12236,31
12237,12237,28
12238,12238,24
12239,12239,6
12240,12240,4
12241,12241,24
12242,12242,1
12243,12243,14
12244,12244,2
12245,12245,7
12246,12246,12
12247,12247,31
12248,12248,23
12249,12249,29
12250,12250,6
12251,12251,20
12252,12252,19
12253,12253,15
12254,12254,26
12255,12255,31
12256,12256,31
12257,12257,22
12258,12258,26
12259,12259,8
12260,12260,7
12261,12261,9
12262,12262,28
12263,12263,6
12264,12264,8
12265,12265,23
12266,12266,29
12267,12267,9
12268,12268,21
12269,12269,2
12270,12270,14
12271,12271,11
12272,12272,19
12273,12273,9
12274,12274,2
12275,12275,27
12276,12276,21
12277,12277,25
12278,12278,0
12279,12279,27
12280,12280,26
12281,12281,28
12282,12282,26
12283,12283,6
12284,12284,25
12285,12285,16
12286,12286,8
12287,12287,17
12288,12288,26
12289,12289,15
12290,12290,2
12291,12291,2
12292,12292,26
12293,12293,11
12294,12294,1
12295,12295,6
12296,12296,0
12297,12297,28
12298,12298,16
12299,12299,1
12300,12300,6
12301,12301,19
12302,12302,26
12303,12303,27
12304,12304,12
12305,12305,1
12306,12306,27
12307,12307,1
12308,12308,31
12309,12309,3
12310,12310,25
12311,12311,7
12312,12312,1
12313,12313,16
12314,12314,20
12315,12315,27
12316,12316,25
12317,12317,3
12318,12318,8
12319,12319,27
12320,12320,7
12321,12321,6
12322,12322,13
12323,12323,6
12324,12324,8
12325,12325,31
12326,12326,11
12327,12327,4
12328,12328,17
12329,12329,29
12330,12330,16
12331,12331,11
12332,12332,27
12333,12333,8
12334,12334,27
12335,12335,12
12336,12336,0
12337,12337,20
12338,12338,6
12339,12339,26
12340,12340,19
12341,12341,21
12342,12342,12
12343,12343,17
12344,12344,16
12345,12345,28
12346,12346,19
12347,12347,19
12348,12348,17
12349,12349,27
12350,12350,7
12351,12351,29
12352,12352,7
12353,12353,27
12354,12354,7
12355,12355,27
12356,12356,6
12357,12357,29
12358,12358,0
12359,12359,12
12360,12360,20
12361,12361,14
12362,12362,6
12363,12363,3
12364,12364,28
12365,12365,31
12366,12366,23
12367,12367,12
12368,12368,31
12369,12369,16
12370,12370,26
12371,12371,22
12372,12372,1
12373,12373,17
12374,12374,16
12375,12375,27
12376,12376,21
12377,12377,28
12378,12378,23
12379,12379,1
12380,12380,27
12381,12381,23
12382,12382,17
12383,12383,20
12384,12384,15
12385,12385,10
12386,12386,19
12387,12387,16
12388,12388,12
12389,12389,20
12390,12390,12
12391,12391,29
12392,12392,29
12393,12393,8
12394,12394,6
12395,12395,25
12396,12396,17
12397,12397,1
12398,12398,15
12399,12399,11
12400,12400,12
12401,12401,29
12402,12402,19
12403,12403,24
12404,12404,17
12405,12405,27
12406,12406,26
12407,12407,27
12408,12408,29
12409,12409,12
12410,12410,1
12411,12411,12
12412,12412,26
12413,12413,20
12414,12414,11
12415,12415,12
12416,12416,9
12417,12417,27
12418,12418,16
12419,12419,26
12420,12420,27
12421,12421,20
12422,12422,28
12423,12423,6
12424,12424,1
12425,12425,4
12426,12426,20
12427,12427,1
12428,12428,31
12429,12429,19
12430,12430,11
12431,12431,1
12432,12432,20
12433,12433,10
12434,12434,18
12435,12435,27
12436,12436,29
12437,12437,6
12438,12438,17
12439,12439,7
12440,12440,25
12441,12441,20
12442,12442,12
12443,12443,12
12444,12444,31
12445,12445,13
12446,12446,25
12447,12447,19
12448,12448,17
12449,12449,31
12450,12450,26
12451,12451,17
12452,12452,28
12453,12453,19
12454,12454,10
12455,12455,29
12456,12456,1
12457,12457,6
12458,12458,12
12459,12459,19
12460,12460,15
12461,12461,26
12462,12462,24
12463,12463,27
12464,12464,24
12465,12465,14
12466,12466,28
12467,12467,8
12468,12468,26
12469,12469,8
12470,12470,21
12471,12471,28
12472,12472,25
12473,12473,12
12474,12474,29
12475,12475,8
12476,12476,0
12477,12477,7
12478,12478,6
12479,12479,6
12480,12480,12
12481,12481,27
12482,12482,9
12483,12483,26
12484,12484,17
12485,12485,7
12486,12486,29
12487,12487,29
12488,12488,29
12489,12489,20
12490,12490,15
12491,12491,6
12492,12492,31
12493,12493,2
12494,12494,6
12495,12495,8
12496,12496,17
12497,12497,26
12498,12498,27
12499,12499,25
12500,12500,26
12501,12501,11
12502,12502,2
12503,12503,13
12504,12504,7
12505,12505,2
12506,12506,15
12507,12507,27
12508,12508,17
12509,12509,12
12510,12510,31
12511,12511,10
12512,12512,7
12513,12513,2
12514,12514,15
12515,12515,26
12516,12516,6
12517,12517,14
12518,12518,27
12519,12519,31
12520,12520,29
12521,12521,17
12522,12522,28
12523,12523,6
12524,12524,9
12525,12525,8
12526,12526,27
12527,12527,8
12528,12528,17
12529,12529,17
12530,12530,6
12531,12531,31
12532,12532,29
12533,12533,12
12534,12534,3
12535,12535,24
12536,12536,27
12537,12537,7
12538,12538,15
12539,12539,21
12540,12540,25
12541,12541,31
12542,12542,8
12543,12543,28
12544,12544,1
12545,12545,11
12546,12546,31
12547,12547,0
12548,12548,11
12549,12549,1
12550,12550,1
12551,12551,12
12552,12552,26
12553,12553,19
12554,12554,1
12555,12555,8
12556,12556,17
12557,12557,31
12558,12558,21
12559,12559,1
12560,12560,15
12561,12561,11
12562,12562,31
12563,12563,13
12564,12564,18
12565,12565,19
12566,12566,17
12567,12567,11
12568,12568,2
12569,12569,1
12570,12570,25
12571,12571,26
12572,12572,2
12573,12573,9
12574,12574,19
12575,12575,25
12576,12576,26
12577,12577,27
12578,12578,9
12579,12579,23
12580,12580,15
12581,12581,19
12582,12582,27
12583,12583,19
12584,12584,16
12585,12585,23
12586,12586,12
12587,12587,11
12588,12588,11
12589,12589,6
12590,12590,16
12591,12591,16
12592,12592,1
12593,12593,19
12594,12594,20
12595,12595,6
12596,12596,6
12597,12597,6
12598,12598,8
12599,12599,16
12600,12600,1
12601,12601,27
12602,12602,6
12603,12603,11
12604,12604,16
12605,12605,8
12606,12606,17
12607,12607,1
12608,12608,11
12609,12609,26
12610,12610,19
12611,12611,11
12612,12612,13
12613,12613,1
12614,12614,1
12615,12615,6
12616,12616,3
12617,12617,28
12618,12618,26
12619,12619,19
12620,12620,23
12621,12621,17
12622,12622,10
12623,12623,9
12624,12624,27
12625,12625,6
12626,12626,8
12627,12627,8
12628,12628,16
12629,12629,16
12630,12630,3
12631,12631,6
12632,12632,16
12633,12633,31
12634,12634,8
12635,12635,12
12636,12636,12
12637,12637,0
12638,12638,26
12639,12639,2
12640,12640,11
12641,12641,31
12642,12642,8
12643,12643,29
12644,12644,6
12645,12645,17
12646,12646,3
12647,12647,27
12648,12648,17
12649,12649,3
12650,12650,20
12651,12651,6
12652,12652,13
12653,12653,17
12654,12654,21
12655,12655,18
12656,12656,17
12657,12657,1
12658,12658,31
12659,12659,14
12660,12660,15
12661,12661,16
12662,12662,15
12663,12663,26
12664,12664,2
12665,12665,16
12666,12666,27
12667,12667,0
12668,12668,7
12669,12669,11
12670,12670,2
12671,12671,1
12672,12672,12
12673,12673,17
12674,12674,12
12675,12675,27
12676,12676,11
12677,12677,9
12678,12678,5
12679,12679,26
12680,12680,21
12681,12681,0
12682,12682,16
12683,12683,10
12684,12684,26
12685,12685,19
12686,12686,29
12687,12687,17
12688,12688,6
12689,12689,2
12690,12690,18
12691,12691,28
12692,12692,29
12693,12693,20
12694,12694,19
12695,12695,11
12696,12696,8
12697,12697,3
12698,12698,23
12699,12699,16
12700,12700,7
12701,12701,12
12702,12702,6
12703,12703,12
12704,12704,18
12705,12705,15
12706,12706,20
12707,12707,19
12708,12708,17
12709,12709,1
12710,12710,26
12711,12711,19
12712,12712,29
12713,12713,26
12714,12714,2
12715,12715,23
12716,12716,24
12717,12717,26
12718,12718,11
12719,12719,29
12720,12720,7
12721,12721,27
12722,12722,29
12723,12723,1
12724,12724,7
12725,12725,15
12726,12726,26
12727,12727,29
12728,12728,28
12729,12729,26
12730,12730,17
12731,12731,17
12732,12732,27
12733,12733,16
12734,12734,18
12735,12735,11
12736,12736,26
12737,12737,0
12738,12738,18
12739,12739,17
12740,12740,27
12741,12741,6
12742,12742,19
12743,12743,26
12744,12744,21
12745,12745,6
12746,12746,12
12747,12747,19
12748,12748,11
12749,12749,1
12750,12750,18
12751,12751,6
12752,12752,27
12753,12753,12
12754,12754,19
12755,12755,2
12756,12756,29
12757,12757,26
12758,12758,10
12759,12759,29
12760,12760,10
12761,12761,25
12762,12762,28
12763,12763,17
12764,12764,16
12765,12765,1
12766,12766,28
12767,12767,8
12768,12768,20
12769,12769,7
12770,12770,9
12771,12771,6
12772,12772,19
12773,12773,29
12774,12774,14
12775,12775,2
12776,12776,29
12777,12777,20
12778,12778,26
12779,12779,17
12780,12780,26
12781,12781,6
12782,12782,27
12783,12783,2
12784,12784,3
12785,12785,14
12786,12786,17
12787,12787,8
12788,12788,24
12789,12789,7
12790,12790,29
12791,12791,15
12792,12792,7
12793,12793,28
12794,12794,1
12795,12795,28
12796,12796,19
12797,12797,7
12798,12798,18
12799,12799,24
12800,12800,16
12801,12801,11
12802,12802,12
12803,12803,16
12804,12804,9
12805,12805,27
12806,12806,12
12807,12807,6
12808,12808,20
12809,12809,26
12810,12810,11
12811,12811,6
12812,12812,15
12813,12813,16
12814,12814,9
12815,12815,17
12816,12816,25
12817,12817,20
12818,12818,28
12819,12819,1
12820,12820,2
12821,12821,1
12822,12822,20
12823,12823,27
12824,12824,25
12825,12825,19
12826,12826,13
12827,12827,26
12828,12828,30
12829,12829,29
12830,12830,16
12831,12831,23
12832,12832,11
12833,12833,2
12834,12834,29
12835,12835,26
12836,12836,11
12837,12837,16
12838,12838,24
12839,12839,6
12840,12840,24
12841,12841,29
12842,12842,27
12843,12843,22
12844,12844,20
12845,12845,12
12846,12846,19
12847,12847,17
12848,12848,6
12849,12849,17
12850,12850,11
12851,12851,29
12852,12852,20
12853,12853,24
12854,12854,11
12855,12855,12
12856,12856,10
12857,12857,10
12858,12858,31
12859,12859,2
12860,12860,7
12861,12861,1
12862,12862,23
12863,12863,9
12864,12864,26
12865,12865,3
12866,12866,11
12867,12867,3
12868,12868,0
12869,12869,11
12870,12870,18
12871,12871,31
12872,12872,24
12873,12873,11
12874,12874,11
12875,12875,16
12876,12876,11
12877,12877,6
12878,12878,8
12879,12879,3
12880,12880,28
12881,12881,26
12882,12882,13
12883,12883,3
12884,12884,11
12885,12885,31
12886,12886,3
12887,12887,0
12888,12888,29
12889,12889,2
12890,12890,31
12891,12891,14
12892,12892,3
12893,12893,11
12894,12894,23
12895,12895,7
12896,12896,27
12897,12897,7
12898,12898,2
12899,12899,1
12900,12900,2
12901,12901,1
12902,12902,19
12903,12903,18
12904,12904,3
12905,12905,11
12906,12906,21
12907,12907,15
12908,12908,25
12909,12909,12
12910,12910,6
12911,12911,27
12912,12912,6
12913,12913,17
12914,12914,26
12915,12915,27
12916,12916,4
12917,12917,11
12918,12918,4
12919,12919,28
12920,12920,17
12921,12921,1
12922,12922,16
12923,12923,2
12924,12924,20
12925,12925,24
12926,12926,19
12927,12927,9
12928,12928,8
12929,12929,26
12930,12930,25
12931,12931,14
12932,12932,25
12933,12933,31
12934,12934,7
12935,12935,29
12936,12936,20
12937,12937,9
12938,12938,27
12939,12939,0
12940,12940,2
12941,12941,29
12942,12942,31
12943,12943,16
12944,12944,17
12945,12945,23
12946,12946,10
12947,12947,6
12948,12948,15
12949,12949,9
12950,12950,29
12951,12951,19
12952,12952,1
12953,12953,6
12954,12954,29
12955,12955,6
12956,12956,19
12957,12957,18
12958,12958,2
12959,12959,6
12960,12960,2
12961,12961,11
12962,12962,21
12963,12963,16
12964,12964,19
12965,12965,12
12966,12966,20
12967,12967,10
12968,12968,8
12969,12969,31
12970,12970,1
12971,12971,29
12972,12972,21
12973,12973,25
12974,12974,15
12975,12975,28
12976,12976,23
12977,12977,8
12978,12978,17
12979,12979,26
12980,12980,14
12981,12981,11
12982,12982,11
12983,12983,19
12984,12984,1
12985,12985,27
12986,12986,28
12987,12987,15
12988,12988,6
12989,12989,12
12990,12990,12
12991,12991,2
12992,12992,24
12993,12993,19
12994,12994,8
12995,12995,15
12996,12996,29
12997,12997,26
12998,12998,23
12999,12999,6
13000,13000,26
13001,13001,2
13002,13002,5
13003,13003,11
13004,13004,25
13005,13005,11
13006,13006,26
13007,13007,21
13008,13008,17
13009,13009,26
13010,13010,26
13011,13011,17
13012,13012,17
13013,13013,24
13014,13014,18
13015,13015,20
13016,13016,8
13017,13017,12
13018,13018,21
13019,13019,19
13020,13020,21
13021,13021,2
13022,13022,19
13023,13023,19
13024,13024,27
13025,13025,12
13026,13026,19
13027,13027,18
13028,13028,23
13029,13029,6
13030,13030,16
13031,13031,19
13032,13032,24
13033,13033,6
13034,13034,6
13035,13035,28
13036,13036,26
13037,13037,27
13038,13038,16
13039,13039,17
13040,13040,16
13041,13041,18
13042,13042,8
13043,13043,26
13044,13044,18
13045,13045,7
13046,13046,26
13047,13047,2
13048,13048,6
13049,13049,29
13050,13050,27
13051,13051,12
13052,13052,21
13053,13053,3
13054,13054,16
13055,13055,17
13056,13056,27
13057,13057,9
13058,13058,7
13059,13059,17
13060,13060,17
13061,13061,2
13062,13062,26
13063,13063,8
13064,13064,31
13065,13065,20
13066,13066,17
13067,13067,21
13068,13068,29
13069,13069,27
13070,13070,6
13071,13071,15
13072,13072,8
13073,13073,16
13074,13074,8
13075,13075,3
13076,13076,3
13077,13077,8
13078,13078,23
13079,13079,11
13080,13080,11
13081,13081,10
13082,13082,12
13083,13083,26
13084,13084,8
13085,13085,26
13086,13086,25
13087,13087,10
13088,13088,18
13089,13089,24
13090,13090,27
13091,13091,31
13092,13092,31
13093,13093,31
13094,13094,27
13095,13095,18
13096,13096,29
13097,13097,24
13098,13098,3
13099,13099,18
13100,13100,29
13101,13101,0
13102,13102,21
13103,13103,3
13104,13104,11
13105,13105,9
13106,13106,13
13107,13107,11
13108,13108,29
13109,13109,24
13110,13110,17
13111,13111,4
13112,13112,28
13113,13113,28
13114,13114,12
13115,13115,8
13116,13116,12
13117,13117,20
13118,13118,29
13119,13119,19
13120,13120,10
13121,13121,25
13122,13122,1
13123,13123,26
13124,13124,1
13125,13125,10
13126,13126,12
13127,13127,8
13128,13128,19
13129,13129,2
13130,13130,2
13131,13131,20
13132,13132,17
13133,13133,12
13134,13134,16
13135,13135,23
13136,13136,27
13137,13137,28
13138,13138,28
13139,13139,30
13140,13140,16
13141,13141,0
13142,13142,30
13143,13143,29
13144,13144,24
13145,13145,30
13146,13146,0
13147,13147,24
13148,13148,1
13149,13149,24
13150,13150,16
13151,13151,27
13152,13152,31
13153,13153,3
13154,13154,29
13155,13155,1
13156,13156,1
13157,13157,27
13158,13158,4
13159,13159,27
13160,13160,12
13161,13161,23
13162,13162,9
13163,13163,20
13164,13164,9
13165,13165,8
13166,13166,2
13167,13167,11
13168,13168,17
13169,13169,19
13170,13170,19
13171,13171,19
13172,13172,11
13173,13173,19
13174,13174,27
13175,13175,8
13176,13176,26
13177,13177,18
13178,13178,19
13179,13179,8
13180,13180,17
13181,13181,23
13182,13182,25
13183,13183,2
13184,13184,8
13185,13185,6
13186,13186,17
13187,13187,1
13188,13188,12
13189,13189,13
13190,13190,31
13191,13191,27
13192,13192,19
13193,13193,19
13194,13194,19
13195,13195,10
13196,13196,2
13197,13197,8
13198,13198,26
13199,13199,16
13200,13200,31
13201,13201,1
13202,13202,1
13203,13203,12
13204,13204,12
13205,13205,1
13206,13206,25
13207,13207,20
13208,13208,28
13209,13209,31
13210,13210,12
13211,13211,16
13212,13212,17
13213,13213,20
13214,13214,2
13215,13215,28
13216,13216,31
13217,13217,19
13218,13218,12
13219,13219,1
13220,13220,28
13221,13221,1
13222,13222,12
13223,13223,25
13224,13224,8
13225,13225,27
13226,13226,17
13227,13227,17
13228,13228,19
13229,13229,12
13230,13230,15
13231,13231,23
13232,13232,29
13233,13233,16
13234,13234,16
13235,13235,27
13236,13236,19
13237,13237,11
13238,13238,0
13239,13239,7
13240,13240,31
13241,13241,1
13242,13242,18
13243,13243,26
13244,13244,18
13245,13245,16
13246,13246,9
13247,13247,13
13248,13248,23
13249,13249,31
13250,13250,7
13251,13251,11
13252,13252,19
13253,13253,17
13254,13254,2
13255,13255,20
13256,13256,2
13257,13257,16
13258,13258,8
13259,13259,19
13260,13260,7
13261,13261,7
13262,13262,26
13263,13263,31
13264,13264,23
13265,13265,24
13266,13266,6
13267,13267,28
13268,13268,25
13269,13269,19
13270,13270,11
13271,13271,3
13272,13272,13
13273,13273,7
13274,13274,29
13275,13275,16
13276,13276,29
13277,13277,3
13278,13278,27
13279,13279,15
13280,13280,7
13281,13281,7
13282,13282,1
13283,13283,29
13284,13284,26
13285,13285,12
13286,13286,15
13287,13287,10
13288,13288,28
13289,13289,29
13290,13290,29
13291,13291,6
13292,13292,8
13293,13293,8
13294,13294,8
13295,13295,20
13296,13296,29
13297,13297,2
13298,13298,11
13299,13299,19
13300,13300,2
13301,13301,8
13302,13302,19
13303,13303,29
13304,13304,16
13305,13305,8
13306,13306,29
13307,13307,6
13308,13308,17
13309,13309,28
13310,13310,21
13311,13311,25
13312,13312,11
13313,13313,16
13314,13314,1
13315,13315,7
13316,13316,16
13317,13317,12
13318,13318,16
13319,13319,23
13320,13320,25
13321,13321,1
13322,13322,6
13323,13323,1
13324,13324,1
13325,13325,19
13326,13326,19
13327,13327,2
13328,13328,16
13329,13329,20
13330,13330,17
13331,13331,1
13332,13332,12
13333,13333,10
13334,13334,8
13335,13335,19
13336,13336,26
13337,13337,1
13338,13338,19
13339,13339,20
13340,13340,6
13341,13341,25
13342,13342,26
13343,13343,27
13344,13344,16
13345,13345,7
13346,13346,1
13347,13347,17
13348,13348,29
13349,13349,26
13350,13350,16
13351,13351,11
13352,13352,23
13353,13353,19
13354,13354,0
13355,13355,27
13356,13356,13
13357,13357,27
13358,13358,26
13359,13359,17
13360,13360,7
13361,13361,6
13362,13362,31
13363,13363,29
13364,13364,17
13365,13365,17
13366,13366,16
13367,13367,18
13368,13368,14
13369,13369,23
13370,13370,1
13371,13371,6
13372,13372,24
13373,13373,15
13374,13374,19
13375,13375,1
13376,13376,31
13377,13377,21
13378,13378,28
13379,13379,17
13380,13380,29
13381,13381,19
13382,13382,6
13383,13383,26
13384,13384,29
13385,13385,23
13386,13386,17
13387,13387,8
13388,13388,31
13389,13389,6
13390,13390,19
13391,13391,27
13392,13392,9
13393,13393,0
13394,13394,2
13395,13395,21
13396,13396,0
13397,13397,15
13398,13398,28
13399,13399,11
13400,13400,18
13401,13401,2
13402,13402,16
13403,13403,24
13404,13404,3
13405,13405,20
13406,13406,28
13407,13407,31
13408,13408,2
13409,13409,15
13410,13410,26
13411,13411,8
13412,13412,26
13413,13413,31
13414,13414,27
13415,13415,1
13416,13416,0
13417,13417,29
13418,13418,15
13419,13419,16
13420,13420,12
13421,13421,8
13422,13422,13
13423,13423,7
13424,13424,9
13425,13425,21
13426,13426,1
13427,13427,19
13428,13428,28
13429,13429,16
13430,13430,8
13431,13431,8
13432,13432,21
13433,13433,26
13434,13434,19
13435,13435,23
13436,13436,16
13437,13437,22
13438,13438,17
13439,13439,20
13440,13440,11
13441,13441,1
13442,13442,16
13443,13443,19
13444,13444,1
13445,13445,27
13446,13446,20
13447,13447,2
13448,13448,8
13449,13449,8
13450,13450,23
13451,13451,1
13452,13452,26
13453,13453,24
13454,13454,10
13455,13455,7
13456,13456,23
13457,13457,21
13458,13458,18
13459,13459,6
13460,13460,24
13461,13461,26
13462,13462,27
13463,13463,9
13464,13464,24
13465,13465,7
13466,13466,24
13467,13467,27
13468,13468,26
13469,13469,2
13470,13470,12
13471,13471,28
13472,13472,18
13473,13473,1
13474,13474,3
13475,13475,1
13476,13476,21
13477,13477,1
13478,13478,17
13479,13479,8
13480,13480,16
13481,13481,8
13482,13482,16
13483,13483,28
13484,13484,26
13485,13485,7
13486,13486,19
13487,13487,20
13488,13488,29
13489,13489,6
13490,13490,13
13491,13491,8
13492,13492,17
13493,13493,17
13494,13494,6
13495,13495,27
13496,13496,13
13497,13497,22
13498,13498,17
13499,13499,10
13500,13500,17
13501,13501,6
13502,13502,1
13503,13503,16
13504,13504,8
13505,13505,28
13506,13506,23
13507,13507,3
13508,13508,12
13509,13509,8
13510,13510,1
13511,13511,18
13512,13512,29
13513,13513,2
13514,13514,13
13515,13515,1
13516,13516,31
13517,13517,12
13518,13518,18
13519,13519,1
13520,13520,26
13521,13521,1
13522,13522,18
13523,13523,16
13524,13524,27
13525,13525,3
13526,13526,31
13527,13527,12
13528,13528,1
13529,13529,8
13530,13530,3
13531,13531,11
13532,13532,3
13533,13533,18
13534,13534,26
13535,13535,14
13536,13536,6
13537,13537,7
13538,13538,7
13539,13539,9
13540,13540,28
13541,13541,19
13542,13542,29
13543,13543,20
13544,13544,23
13545,13545,6
13546,13546,23
13547,13547,8
13548,13548,3
13549,13549,27
13550,13550,10
13551,13551,14
13552,13552,21
13553,13553,7
13554,13554,27
13555,13555,8
13556,13556,23
13557,13557,13
13558,13558,19
13559,13559,29
13560,13560,12
13561,13561,15
13562,13562,24
13563,13563,23
13564,13564,9
13565,13565,3
13566,13566,8
13567,13567,9
13568,13568,20
13569,13569,1
13570,13570,6
13571,13571,19
13572,13572,17
13573,13573,1
13574,13574,6
13575,13575,6
13576,13576,25
13577,13577,29
13578,13578,8
13579,13579,27
13580,13580,20
13581,13581,15
13582,13582,3
13583,13583,24
13584,13584,10
13585,13585,25
13586,13586,2
13587,13587,0
13588,13588,0
13589,13589,28
13590,13590,16
13591,13591,27
13592,13592,26
13593,13593,1
13594,13594,2
13595,13595,16
13596,13596,9
13597,13597,26
13598,13598,7
13599,13599,17
13600,13600,20
13601,13601,11
13602,13602,1
13603,13603,8
13604,13604,7
13605,13605,6
13606,13606,1
13607,13607,1
13608,13608,13
13609,13609,9
13610,13610,26
13611,13611,11
13612,13612,3
13613,13613,30
13614,13614,8
13615,13615,17
13616,13616,9
13617,13617,6
13618,13618,19
13619,13619,1
13620,13620,31
13621,13621,17
13622,13622,24
13623,13623,12
13624,13624,10
13625,13625,27
13626,13626,17
13627,13627,14
13628,13628,2
13629,13629,16
13630,13630,19
13631,13631,20
13632,13632,18
13633,13633,11
13634,13634,16
13635,13635,17
13636,13636,13
13637,13637,12
13638,13638,27
13639,13639,23
13640,13640,1
13641,13641,28
13642,13642,23
13643,13643,12
13644,13644,29
13645,13645,16
13646,13646,11
13647,13647,6
13648,13648,16
13649,13649,9
13650,13650,1
13651,13651,1
13652,13652,16
13653,13653,28
13654,13654,8
13655,13655,26
13656,13656,9
13657,13657,13
13658,13658,22
13659,13659,23
13660,13660,6
13661,13661,6
13662,13662,16
13663,13663,1
13664,13664,11
13665,13665,6
13666,13666,31
13667,13667,1
13668,13668,7
13669,13669,8
13670,13670,1
13671,13671,12
13672,13672,2
13673,13673,2
13674,13674,23
13675,13675,6
13676,13676,27
13677,13677,19
13678,13678,1
13679,13679,6
13680,13680,31
13681,13681,21
13682,13682,17
13683,13683,13
13684,13684,12
13685,13685,16
13686,13686,7
13687,13687,23
13688,13688,29
13689,13689,29
13690,13690,26
13691,13691,12
13692,13692,2
13693,13693,28
13694,13694,2
13695,13695,8
13696,13696,15
13697,13697,6
13698,13698,8
13699,13699,25
13700,13700,23
13701,13701,18
13702,13702,23
13703,13703,10
13704,13704,12
13705,13705,12
13706,13706,10
13707,13707,14
13708,13708,29
13709,13709,14
13710,13710,27
13711,13711,16
13712,13712,29
13713,13713,26
13714,13714,17
13715,13715,26
13716,13716,8
13717,13717,8
13718,13718,31
13719,13719,21
13720,13720,29
13721,13721,2
13722,13722,26
13723,13723,26
13724,13724,25
13725,13725,11
13726,13726,18
13727,13727,23
13728,13728,23
13729,13729,29
13730,13730,17
13731,13731,6
13732,13732,1
13733,13733,25
13734,13734,6
13735,13735,27
13736,13736,27
13737,13737,12
13738,13738,29
13739,13739,0
13740,13740,24
13741,13741,9
13742,13742,23
13743,13743,11
13744,13744,12
13745,13745,23
13746,13746,2
13747,13747,12
13748,13748,23
13749,13749,21
13750,13750,25
13751,13751,27
13752,13752,31
13753,13753,3
13754,13754,6
13755,13755,3
13756,13756,29
13757,13757,18
13758,13758,13
13759,13759,26
13760,13760,24
13761,13761,19
13762,13762,6
13763,13763,7
13764,13764,1
13765,13765,1
13766,13766,6
13767,13767,26
13768,13768,7
13769,13769,1
13770,13770,27
13771,13771,2
13772,13772,29
13773,13773,12
13774,13774,10
13775,13775,19
13776,13776,23
13777,13777,8
13778,13778,31
13779,13779,18
13780,13780,8
13781,13781,31
13782,13782,13
13783,13783,9
13784,13784,27
13785,13785,17
13786,13786,17
13787,13787,25
13788,13788,19
13789,13789,13
13790,13790,0
13791,13791,0
13792,13792,20
13793,13793,10
13794,13794,7
13795,13795,9
13796,13796,8
13797,13797,28
13798,13798,17
13799,13799,16
13800,13800,23
13801,13801,16
13802,13802,13
13803,13803,19
13804,13804,28
13805,13805,12
13806,13806,31
13807,13807,31
13808,13808,6
13809,13809,17
13810,13810,24
13811,13811,11
13812,13812,17
13813,13813,20
13814,13814,27
13815,13815,16
13816,13816,16
13817,13817,12
13818,13818,6
13819,13819,27
13820,13820,4
13821,13821,12
13822,13822,8
13823,13823,16
13824,13824,17
13825,13825,16
13826,13826,11
13827,13827,26
13828,13828,12
13829,13829,1
13830,13830,25
13831,13831,26
13832,13832,31
13833,13833,8
13834,13834,20
13835,13835,2
13836,13836,18
13837,13837,30
13838,13838,28
13839,13839,27
13840,13840,28
13841,13841,12
13842,13842,28
13843,13843,19
13844,13844,7
13845,13845,16
13846,13846,30
13847,13847,1
13848,13848,26
13849,13849,10
13850,13850,27
13851,13851,8
13852,13852,27
13853,13853,26
13854,13854,16
13855,13855,23
13856,13856,6
13857,13857,16
13858,13858,6
13859,13859,20
13860,13860,31
13861,13861,10
13862,13862,20
13863,13863,7
13864,13864,29
13865,13865,28
13866,13866,16
13867,13867,29
13868,13868,27
13869,13869,9
13870,13870,8
13871,13871,28
13872,13872,21
13873,13873,4
13874,13874,12
13875,13875,7
13876,13876,20
13877,13877,31
13878,13878,29
13879,13879,16
13880,13880,27
13881,13881,1
13882,13882,27
13883,13883,19
13884,13884,16
13885,13885,9
13886,13886,17
13887,13887,1
13888,13888,12
13889,13889,2
13890,13890,16
13891,13891,3
13892,13892,6
13893,13893,19
13894,13894,29
13895,13895,17
13896,13896,11
13897,13897,3
13898,13898,19
13899,13899,28
13900,13900,25
13901,13901,27
13902,13902,6
13903,13903,20
13904,13904,24
13905,13905,16
13906,13906,28
13907,13907,3
13908,13908,12
13909,13909,26
13910,13910,1
13911,13911,7
13912,13912,6
13913,13913,31
13914,13914,16
13915,13915,2
13916,13916,7
13917,13917,1
13918,13918,16
13919,13919,6
13920,13920,23
13921,13921,23
13922,13922,26
13923,13923,13
13924,13924,24
